order_id,product_id,quantity,unit_price,discount_pct,gross_sales,discount_amount,net_sales,product_cost,shipping_cost,fulfillment_cost,gross_profit_before_marketing,profit,profit_margin_pct
O005591,P0001,2,11190.99,8.38,22381.98,1875.61,20506.37,14485.54,338.57,240.92,5682.259999999998,5441.34,26.53
O005592,P0116,2,1398.9,17.41,2797.8,487.1,2310.7,1745.98,284.33,203.33,280.3899999999998,77.06,3.33
O005592,P0012,1,1254.01,18.52,1254.01,232.24,1021.77,823.65,81.9,73.75,116.22,42.47,4.16
O005593,P0012,2,1254.01,14.13,2508.02,354.38,2153.64,1647.3,291.0,214.7,215.33999999999992,0.64,0.03
O005593,P0001,3,11190.99,10.41,33572.97,3494.95,30078.02,21728.31,651.42,551.32,7698.289999999999,7146.97,23.76
O005593,P0024,1,1084.37,29.22,1084.37,316.85,767.52,885.24,424.88,361.85,-542.6,-904.45,-117.84
O005594,P0079,1,7119.23,7.75,7119.23,551.74,6567.49,4958.99,133.03,115.17,1475.47,1360.3,20.71
O005594,P0003,1,216.76,8.86,216.76,19.2,197.56,180.29,520.36,398.44,-503.09000000000003,-901.53,-456.33
O005594,P0073,1,11356.84,26.31,11356.84,2987.98,8368.86,8758.84,249.95,182.23,-639.9299999999996,-822.16,-9.82
O005594,P0107,4,12272.12,3.19,49088.48,1565.92,47522.56,34655.6,420.82,303.61,12446.14,12142.53,25.55
O005594,P0068,3,7364.4,5.87,22093.2,1296.87,20796.33,14990.22,586.24,392.22,5219.870000000003,4827.65,23.21
O005595,P0055,1,3314.76,32.0,3314.76,1060.72,2254.04,2642.51,357.37,261.66,-745.8400000000003,-1007.5,-44.7
O005595,P0100,1,269.16,9.52,269.16,25.62,243.54,179.42,126.32,110.44,-62.19999999999999,-172.64,-70.89
O005595,P0098,2,3214.85,32.0,6429.7,2057.5,4372.2,4792.08,43.12,35.02,-463.0000000000001,-498.02,-11.39
O005596,P0138,2,4759.13,13.17,9518.26,1253.55,8264.71,7727.82,305.76,256.97,231.12999999999943,-25.84,-0.31
O005596,P0017,5,6610.48,8.97,33052.4,2964.8,30087.6,24503.1,170.39,122.32,5414.11,5291.79,17.59
O005596,P0110,4,4116.21,17.4,16464.84,2864.88,13599.96,11880.88,135.47,94.12,1583.61,1489.49,10.95
O005597,P0021,1,2035.78,7.87,2035.78,160.22,1875.56,1634.43,595.59,466.29,-354.46000000000015,-820.75,-43.76
O005598,P0027,2,365.91,10.39,731.82,76.04,655.78,429.96,104.22,65.25,121.6,56.35,8.59
O005599,P0099,2,311.86,11.01,623.72,68.67,555.05,416.34,391.08,298.05,-252.37,-550.42,-99.17
O005599,P0011,5,10003.14,16.14,50015.7,8072.53,41943.17,31227.55,500.04,368.25,10215.579999999998,9847.33,23.48
O005600,P0129,2,6514.2,6.93,13028.4,902.87,12125.53,11955.92,248.1,157.18,-78.48999999999941,-235.67,-1.94
O005600,P0010,4,5075.1,9.93,20300.4,2015.83,18284.57,14222.08,564.85,394.57,3497.64,3103.07,16.97
O005600,P0094,1,7018.96,18.77,7018.96,1317.46,5701.5,4295.39,247.71,174.39,1158.3999999999996,984.01,17.26
O005601,P0003,4,216.76,32.0,867.04,277.45,589.59,721.16,504.22,447.78,-635.79,-1083.57,-183.78
O005601,P0110,2,4116.21,9.32,8232.42,767.26,7465.16,5940.44,688.77,579.99,835.9500000000003,255.96,3.43
O005602,P0096,3,354.67,14.89,1064.01,158.43,905.58,773.04,675.0,555.52,-542.4599999999999,-1097.98,-121.25
O005602,P0006,3,2884.06,9.9,8652.18,856.57,7795.61,5942.25,187.92,120.04,1665.4399999999996,1545.4,19.82
O005602,P0098,1,3214.85,10.01,3214.85,321.81,2893.04,2396.04,97.15,66.64,399.85,333.21,11.52
O005603,P0015,1,12656.42,6.86,12656.42,868.23,11788.19,9462.31,496.9,367.26,1828.980000000001,1461.72,12.4
O005603,P0122,1,27444.4,14.23,27444.4,3905.34,23539.06,25029.77,55.56,38.51,-1546.269999999999,-1584.78,-6.73
O005603,P0124,6,769.33,16.58,4615.98,765.33,3850.65,4080.54,236.76,189.18,-466.64999999999986,-655.83,-17.03
O005603,P0073,2,11356.84,4.96,22713.68,1126.6,21587.08,17517.68,186.99,169.83,3882.4100000000017,3712.58,17.2
O005604,P0021,1,2035.78,11.58,2035.78,235.74,1800.04,1634.43,529.58,439.78,-363.97000000000014,-803.75,-44.65
O005605,P0118,2,187.28,5.67,374.56,21.24,353.32,253.6,160.61,142.75,-60.890000000000015,-203.64,-57.64
O005606,P0015,1,12656.42,25.41,12656.42,3216.0,9440.42,9462.31,430.71,348.65,-452.5999999999994,-801.25,-8.49
O005606,P0119,6,4024.67,3.28,24148.02,792.06,23355.96,15804.36,296.99,187.93,7254.609999999999,7066.68,30.26
O005607,P0083,1,12868.65,12.2,12868.65,1569.98,11298.67,10106.78,283.04,205.03,908.8499999999995,703.82,6.23
O005607,P0023,3,586.97,20.49,1760.91,360.81,1400.1,1313.43,175.17,132.6,-88.50000000000014,-221.1,-15.79
O005607,P0055,2,3314.76,26.57,6629.52,1761.46,4868.06,5285.02,225.86,184.03,-642.82,-826.85,-16.99
O005608,P0069,2,4748.37,18.49,9496.74,1755.95,7740.79,6728.16,44.4,36.32,968.2300000000001,931.91,12.04
O005609,P0110,1,4116.21,7.73,4116.21,318.18,3798.03,2970.22,595.45,383.6,232.36000000000035,-151.24,-3.98
O005610,P0046,3,5627.13,23.93,16881.39,4039.72,12841.67,10636.14,75.95,48.86,2129.580000000001,2080.72,16.2
O005610,P0024,1,1084.37,2.12,1084.37,22.99,1061.38,885.24,423.42,364.65,-247.27999999999992,-611.93,-57.65
O005610,P0066,1,461.93,6.02,461.93,27.81,434.12,356.12,855.31,643.68,-777.31,-1420.99,-327.33
O005611,P0133,3,293.53,24.33,880.59,214.25,666.34,590.85,58.73,44.47,16.760000000000012,-27.71,-4.16
O005612,P0008,1,6092.87,9.4,6092.87,572.73,5520.14,4956.09,202.92,147.15,361.1300000000002,213.98,3.88
O005612,P0050,1,6519.64,13.54,6519.64,882.76,5636.88,5151.73,279.88,208.98,205.27000000000055,-3.71,-0.07
O005613,P0063,4,5367.44,7.61,21469.76,1633.85,19835.91,12778.48,605.2,383.25,6452.2300000000005,6068.98,30.6
O005613,P0090,1,6645.06,12.06,6645.06,801.39,5843.67,4977.74,602.29,448.15,263.6400000000003,-184.51,-3.16
O005613,P0016,3,13825.04,17.12,41475.12,7100.54,34374.58,29079.18,324.57,213.59,4970.830000000002,4757.24,13.84
O005613,P0006,3,2884.06,17.51,8652.18,1515.0,7137.18,5942.25,483.17,312.5,711.7600000000002,399.26,5.59
O005614,P0112,2,6199.85,3.34,12399.7,414.15,11985.55,7906.18,522.08,341.45,3557.289999999999,3215.84,26.83
O005614,P0033,1,1244.13,26.69,1244.13,332.06,912.07,851.33,793.2,710.47,-732.46,-1442.93,-158.2
O005615,P0070,3,137.81,23.43,413.43,96.87,316.56,252.78,152.06,127.14,-88.28,-215.42,-68.05
O005616,P0036,1,13872.57,5.91,13872.57,819.87,13052.7,8709.67,361.55,324.16,3981.4800000000005,3657.32,28.02
O005616,P0078,2,8935.22,19.0,17870.44,3395.38,14475.06,11428.3,701.82,529.54,2344.94,1815.4,12.54
O005617,P0019,1,203.14,5.83,203.14,11.84,191.3,156.5,105.75,68.7,-70.94999999999999,-139.65,-73.0
O005617,P0012,1,1254.01,12.65,1254.01,158.63,1095.38,823.65,191.43,156.82,80.30000000000013,-76.52,-6.99
O005617,P0044,1,13270.91,32.0,13270.91,4246.69,9024.22,10186.7,360.35,228.11,-1522.8300000000013,-1750.94,-19.4
O005618,P0008,3,6092.87,12.08,18278.61,2208.06,16070.55,14868.27,202.4,162.35,999.8799999999989,837.53,5.21
O005618,P0062,1,583.23,12.3,583.23,71.74,511.49,387.52,144.87,122.31,-20.899999999999977,-143.21,-28.0
O005618,P0055,3,3314.76,13.14,9944.28,1306.68,8637.6,7927.53,127.12,100.6,582.9500000000006,482.35,5.58
O005619,P0132,2,294.93,29.42,589.86,173.54,416.32,423.36,398.51,266.16,-405.55,-671.71,-161.34
O005620,P0042,3,8137.8,12.57,24413.4,3068.76,21344.64,20461.62,774.79,501.95,108.23000000000047,-393.72,-1.84
O005621,P0016,1,13825.04,3.46,13825.04,478.35,13346.69,9693.06,223.62,181.33,3430.010000000001,3248.68,24.34
O005622,P0064,3,611.19,32.0,1833.57,586.74,1246.83,1244.91,312.44,198.0,-310.52000000000015,-508.52,-40.79
O005622,P0097,1,3722.23,9.58,3722.23,356.59,3365.64,2880.16,420.82,340.69,64.66000000000003,-276.03,-8.2
O005622,P0105,4,4639.49,24.17,18557.96,4485.46,14072.5,13455.24,87.92,72.82,529.3400000000003,456.52,3.24
O005623,P0050,3,6519.64,16.63,19558.92,3252.65,16306.27,15455.19,137.53,98.71,713.55,614.84,3.77
O005624,P0006,1,2884.06,10.2,2884.06,294.17,2589.89,1980.75,191.43,168.59,417.70999999999987,249.12,9.62
O005625,P0008,4,6092.87,15.28,24371.48,3723.96,20647.52,19824.36,293.29,230.54,529.8699999999999,299.33,1.45
O005625,P0057,2,715.02,12.23,1430.04,174.89,1255.15,942.24,210.42,183.91,102.4900000000001,-81.42,-6.49
O005626,P0025,4,13550.39,3.1,54201.56,1680.25,52521.31,36687.08,332.8,243.57,15501.429999999997,15257.86,29.05
O005626,P0117,1,4322.51,7.67,4322.51,331.54,3990.97,3125.1,96.79,87.71,769.0799999999999,681.37,17.07
O005626,P0018,3,358.1,28.22,1074.3,303.17,771.13,838.44,845.82,556.97,-913.1300000000001,-1470.1,-190.64
O005626,P0021,3,2035.78,10.09,6107.34,616.23,5491.11,4903.29,458.99,332.46,128.8299999999997,-203.63,-3.71
O005627,P0013,3,4904.4,11.1,14713.2,1633.17,13080.03,8590.2,559.45,447.26,3930.38,3483.12,26.63
O005627,P0094,3,7018.96,25.59,21056.88,5388.46,15668.42,12886.17,202.01,146.31,2580.24,2433.93,15.53
O005628,P0068,1,7364.4,32.0,7364.4,2356.61,5007.79,4996.74,328.52,262.04,-317.4699999999998,-579.51,-11.57
O005629,P0046,2,5627.13,18.43,11254.26,2074.16,9180.1,7090.76,567.14,500.64,1522.2000000000003,1021.56,11.13
O005629,P0018,2,358.1,19.72,716.2,141.23,574.97,558.96,89.82,78.14,-73.81,-151.95,-26.43
O005629,P0102,2,3391.79,5.73,6783.58,388.7,6394.88,4503.6,837.63,640.31,1053.6499999999996,413.34,6.46
O005630,P0102,2,3391.79,18.93,6783.58,1284.13,5499.45,4503.6,424.22,277.44,571.6299999999994,294.19,5.35
O005630,P0084,1,4981.49,28.22,4981.49,1405.78,3575.71,3174.05,498.29,317.02,-96.63000000000017,-413.65,-11.57
O005631,P0114,1,6215.19,12.8,6215.19,795.54,5419.65,5005.29,38.5,27.14,375.8599999999997,348.72,6.43
O005632,P0065,1,345.88,14.8,345.88,51.19,294.69,206.48,364.68,309.66,-276.47,-586.13,-198.9
O005632,P0015,2,12656.42,19.71,25312.84,4989.16,20323.68,18924.62,199.18,136.86,1199.8800000000012,1063.02,5.23
O005632,P0041,4,10224.7,27.12,40898.8,11091.75,29807.05,34131.32,196.45,123.36,-4520.72,-4644.08,-15.58
O005633,P0120,1,174.46,10.69,174.46,18.65,155.81,132.04,234.7,200.78,-210.92999999999998,-411.71,-264.24
O005634,P0023,1,586.97,6.82,586.97,40.03,546.94,437.81,207.54,179.99,-98.40999999999994,-278.4,-50.9
O005634,P0099,3,311.86,11.72,935.58,109.65,825.93,624.51,392.63,315.02,-191.21000000000004,-506.23,-61.29
O005635,P0088,1,13302.92,5.9,13302.92,784.87,12518.05,10623.83,416.22,340.53,1477.9999999999993,1137.47,9.09
O005636,P0016,1,13825.04,10.51,13825.04,1453.01,12372.03,9693.06,262.96,184.59,2416.010000000001,2231.42,18.04
O005636,P0049,1,4840.93,12.23,4840.93,592.05,4248.88,3559.63,101.6,89.03,587.65,498.62,11.74
O005637,P0072,3,388.5,10.31,1165.5,120.16,1045.34,776.64,43.12,28.32,225.57999999999993,197.26,18.87
O005637,P0062,2,583.23,2.37,1166.46,27.65,1138.81,775.04,256.39,201.86,107.38,-94.48,-8.3
O005638,P0001,1,11190.99,8.16,11190.99,913.18,10277.81,7242.77,304.46,276.86,2730.579999999999,2453.72,23.87
O005639,P0007,1,15044.28,25.72,15044.28,3869.39,11174.89,11306.3,354.89,225.17,-486.29999999999984,-711.47,-6.37
O005640,P0101,4,4618.3,15.55,18473.2,2872.58,15600.62,12854.64,350.91,309.45,2395.0700000000015,2085.62,13.37
O005640,P0035,5,3467.9,32.0,17339.5,5548.64,11790.86,13479.25,141.05,87.46,-1829.4399999999994,-1916.9,-16.26
O005640,P0122,2,27444.4,19.9,54888.8,10922.87,43965.93,50059.54,298.83,227.28,-6392.4400000000005,-6619.72,-15.06
O005640,P0017,5,6610.48,18.9,33052.4,6246.9,26805.5,24503.1,253.79,169.46,2048.6100000000015,1879.15,7.01
O005641,P0024,1,1084.37,9.05,1084.37,98.14,986.23,885.24,267.64,183.3,-166.64999999999998,-349.95,-35.48
O005642,P0007,1,15044.28,4.4,15044.28,661.95,14382.33,11306.3,299.29,216.87,2776.7400000000007,2559.87,17.8
O005642,P0097,1,3722.23,6.99,3722.23,260.18,3462.05,2880.16,142.23,101.37,439.6600000000003,338.29,9.77
O005643,P0083,4,12868.65,23.01,51474.6,11844.31,39630.29,40427.12,566.26,392.61,-1363.0900000000017,-1755.7,-4.43
O005644,P0079,1,7119.23,21.3,7119.23,1516.4,5602.83,4958.99,96.01,72.72,547.8300000000002,475.11,8.48
O005644,P0017,2,6610.48,18.91,13220.96,2500.08,10720.88,9801.24,91.0,76.5,828.6399999999994,752.14,7.02
O005644,P0037,5,3389.93,32.0,16949.65,5423.89,11525.76,10065.05,162.13,136.94,1298.5800000000008,1161.64,10.08
O005645,P0095,1,1531.41,5.01,1531.41,76.72,1454.69,1271.15,268.59,215.0,-85.05000000000001,-300.05,-20.63
O005646,P0043,4,10143.22,21.01,40572.88,8524.36,32048.52,24530.0,194.25,166.72,7324.27,7157.55,22.33
O005646,P0014,2,19566.14,21.25,39132.28,8315.61,30816.67,30042.9,542.48,448.54,231.28999999999678,-217.25,-0.7
O005647,P0043,1,10143.22,10.2,10143.22,1034.61,9108.61,6132.5,172.37,143.61,2803.7400000000007,2660.13,29.2
O005648,P0099,2,311.86,11.43,623.72,71.29,552.43,416.34,280.63,248.39,-144.54000000000002,-392.93,-71.13
O005649,P0127,1,273.99,24.55,273.99,67.26,206.73,244.17,70.55,52.07,-107.99,-160.06,-77.42
O005649,P0111,2,3837.79,8.92,7675.58,684.66,6990.92,5649.92,253.25,202.91,1087.75,884.84,12.66
O005649,P0110,1,4116.21,19.08,4116.21,785.37,3330.84,2970.22,261.15,221.33,99.47000000000037,-121.86,-3.66
O005650,P0023,1,586.97,13.39,586.97,78.6,508.37,437.81,142.42,122.89,-71.85999999999999,-194.75,-38.31
O005651,P0114,3,6215.19,6.11,18645.57,1139.24,17506.33,15015.87,282.95,205.76,2207.510000000001,2001.75,11.43
O005651,P0101,1,4618.3,28.09,4618.3,1297.28,3321.02,3213.66,235.27,203.91,-127.90999999999988,-331.82,-9.99
O005652,P0082,5,3541.05,17.43,17705.25,3086.03,14619.22,14679.85,499.86,369.75,-560.490000000001,-930.24,-6.36
O005653,P0065,1,345.88,13.19,345.88,45.62,300.26,206.48,142.58,122.7,-48.80000000000001,-171.5,-57.12
O005654,P0049,1,4840.93,9.13,4840.93,441.98,4398.95,3559.63,38.5,27.19,800.8199999999997,773.63,17.59
O005654,P0109,1,2918.02,12.3,2918.02,358.92,2559.1,2432.61,224.74,144.98,-98.25000000000023,-243.23,-9.5
O005655,P0084,2,4981.49,15.75,9962.98,1569.17,8393.81,6348.1,304.47,223.15,1741.239999999999,1518.09,18.09
O005655,P0114,1,6215.19,2.04,6215.19,126.79,6088.4,5005.29,207.59,145.99,875.5199999999996,729.53,11.98
O005656,P0017,1,6610.48,19.71,6610.48,1302.93,5307.55,4900.62,505.96,365.04,-99.02999999999969,-464.07,-8.74
O005657,P0052,5,10903.09,32.0,54515.45,17444.94,37070.51,39512.05,448.31,403.9,-2889.850000000001,-3293.75,-8.89
O005657,P0036,1,13872.57,8.17,13872.57,1133.39,12739.18,8709.67,341.56,280.41,3687.9500000000003,3407.54,26.75
O005658,P0090,1,6645.06,15.39,6645.06,1022.67,5622.39,4977.74,414.72,348.61,229.93000000000052,-118.68,-2.11
O005659,P0009,3,13095.23,32.0,39285.69,12571.42,26714.27,24343.44,267.13,242.49,2103.7000000000016,1861.21,6.97
O005659,P0011,3,10003.14,11.4,30009.42,3421.07,26588.35,18736.53,53.14,47.07,7798.679999999999,7751.61,29.15
O005659,P0013,4,4904.4,11.35,19617.6,2226.6,17391.0,11453.6,849.69,620.81,5087.709999999999,4466.9,25.69
O005660,P0063,4,5367.44,11.88,21469.76,2550.61,18919.15,12778.48,141.02,111.11,5999.6500000000015,5888.54,31.12
O005660,P0012,2,1254.01,25.64,2508.02,643.06,1864.96,1647.3,1107.67,968.6,-890.01,-1858.61,-99.66
O005661,P0128,1,286.63,24.51,286.63,70.25,216.38,260.42,268.32,176.38,-312.36,-488.74,-225.87
O005661,P0077,2,4694.66,16.09,9389.32,1510.74,7878.58,5862.4,187.3,116.55,1828.8800000000003,1712.33,21.73
O005661,P0065,1,345.88,14.78,345.88,51.12,294.76,206.48,300.76,200.05,-212.48,-412.53,-139.95
O005661,P0113,3,17008.53,11.29,51025.59,5760.79,45264.8,42195.27,189.96,163.21,2879.570000000006,2716.36,6.0
O005662,P0008,4,6092.87,3.23,24371.48,787.2,23584.28,19824.36,218.08,183.2,3541.8399999999983,3358.64,14.24
O005662,P0034,2,10596.8,32.0,21193.6,6781.95,14411.65,12682.98,133.47,86.76,1595.2,1508.44,10.47
O005663,P0083,1,12868.65,20.17,12868.65,2595.61,10273.04,10106.78,43.12,27.07,123.14000000000021,96.07,0.94
O005664,P0029,3,9394.21,8.88,28182.63,2502.62,25680.01,20487.66,147.78,102.13,5044.569999999999,4942.44,19.25
O005665,P0030,1,13469.52,19.47,13469.52,2622.52,10847.0,7910.77,75.3,53.31,2860.9299999999994,2807.62,25.88
O005665,P0004,3,3111.76,15.07,9335.28,1406.83,7928.45,6615.06,175.86,111.08,1137.5299999999993,1026.45,12.95
O005665,P0016,1,13825.04,19.0,13825.04,2626.76,11198.28,9693.06,197.72,151.24,1307.5000000000011,1156.26,10.33
O005665,P0005,1,466.92,19.01,466.92,88.76,378.16,305.29,352.64,234.27,-279.77,-514.04,-135.93
O005666,P0004,1,3111.76,5.89,3111.76,183.28,2928.48,2205.02,253.93,188.25,469.53000000000003,281.28,9.6
O005666,P0113,2,17008.53,6.96,34017.06,2367.59,31649.47,28130.18,127.93,94.65,3391.360000000001,3296.71,10.42
O005667,P0021,4,2035.78,14.81,8143.12,1206.0,6937.12,6537.72,186.05,118.47,213.34999999999962,94.88,1.37
O005668,P0022,3,15327.47,20.35,45982.41,9357.42,36624.99,29694.36,221.69,192.38,6708.939999999998,6516.56,17.79
O005668,P0006,2,2884.06,2.2,5768.12,126.9,5641.22,3961.5,329.61,207.18,1350.1100000000001,1142.93,20.26
O005668,P0128,2,286.63,6.1,573.26,34.97,538.29,520.84,38.5,34.96,-21.050000000000068,-56.01,-10.41
O005668,P0015,3,12656.42,6.36,37969.26,2414.84,35554.42,28386.93,437.23,308.44,6730.259999999998,6421.82,18.06
O005669,P0113,3,17008.53,11.49,51025.59,5862.84,45162.75,42195.27,128.36,83.28,2839.120000000003,2755.84,6.1
O005669,P0014,1,19566.14,11.15,19566.14,2181.62,17384.52,15021.45,239.12,196.27,2123.95,1927.68,11.09
O005670,P0014,3,19566.14,15.63,58698.42,9174.56,49523.86,45064.35,420.22,367.32,4039.290000000002,3671.97,7.41
O005671,P0098,2,3214.85,1.91,6429.7,122.81,6306.89,4792.08,205.73,186.33,1309.0800000000004,1122.75,17.8
O005672,P0006,3,2884.06,6.29,8652.18,544.22,8107.96,5942.25,125.41,112.21,2040.3,1928.09,23.78
O005672,P0076,4,393.31,11.32,1573.24,178.09,1395.15,1218.8,329.29,205.47,-152.93999999999988,-358.41,-25.69
O005673,P0001,2,11190.99,30.43,22381.98,6810.84,15571.14,14485.54,274.37,182.81,811.2299999999985,628.42,4.04
O005673,P0030,4,13469.52,11.96,53878.08,6443.82,47434.26,31643.08,522.2,370.95,15268.98,14898.03,31.41
O005674,P0061,2,4727.51,10.99,9455.02,1039.11,8415.91,5849.36,150.53,109.8,2416.02,2306.22,27.4
O005675,P0033,1,1244.13,5.79,1244.13,72.04,1172.09,851.33,447.27,365.2,-126.5100000000001,-491.71,-41.95
O005676,P0110,3,4116.21,26.61,12348.63,3285.97,9062.66,8910.66,191.69,152.74,-39.69,-192.43,-2.12
O005677,P0096,1,354.67,6.47,354.67,22.95,331.72,257.68,301.94,236.03,-227.89999999999998,-463.93,-139.86
O005678,P0012,1,1254.01,23.19,1254.01,290.8,963.21,823.65,398.23,318.25,-258.66999999999996,-576.92,-59.9
O005679,P0064,1,611.19,5.64,611.19,34.47,576.72,414.97,123.46,92.87,38.290000000000006,-54.58,-9.46
O005680,P0007,1,15044.28,12.5,15044.28,1880.54,13163.75,11306.3,174.48,121.93,1682.9700000000007,1561.04,11.86
O005680,P0038,1,287.13,17.48,287.13,50.19,236.94,169.2,723.16,646.39,-655.42,-1301.81,-549.43
O005680,P0017,1,6610.48,26.87,6610.48,1776.24,4834.24,4900.62,504.64,348.98,-571.0200000000001,-920.0,-19.03
O005680,P0021,2,2035.78,9.75,4071.56,396.98,3674.58,3268.86,58.43,40.55,347.2899999999998,306.74,8.35
O005681,P0075,1,663.9,20.56,663.9,136.5,527.4,439.0,276.56,230.51,-188.16000000000003,-418.67,-79.38
O005681,P0062,2,583.23,3.29,1166.46,38.38,1128.08,775.04,439.93,290.04,-86.89000000000004,-376.93,-33.41
O005681,P0012,2,1254.01,19.57,2508.02,490.82,2017.2,1647.3,215.29,137.22,154.6100000000001,17.39,0.86
O005681,P0006,1,2884.06,22.87,2884.06,659.58,2224.48,1980.75,352.55,228.8,-108.82,-337.62,-15.18
O005682,P0045,3,1944.97,27.07,5834.91,1579.51,4255.4,3803.94,80.12,66.57,371.3399999999996,304.77,7.16
O005682,P0003,1,216.76,2.68,216.76,5.81,210.95,180.29,337.01,240.24,-306.35,-546.59,-259.11
O005683,P0065,3,345.88,31.54,1037.64,327.27,710.37,619.44,308.06,248.2,-217.13000000000005,-465.33,-65.51
O005683,P0033,4,1244.13,32.0,4976.52,1592.49,3384.03,3405.32,473.56,366.56,-494.84999999999997,-861.41,-25.46
O005684,P0048,1,2214.82,22.37,2214.82,495.46,1719.36,1591.51,1416.14,1093.22,-1288.2900000000002,-2381.51,-138.51
O005684,P0018,3,358.1,19.41,1074.3,208.52,865.78,838.44,272.17,241.55,-244.8300000000001,-486.38,-56.18
O005684,P0030,2,13469.52,8.52,26939.04,2295.21,24643.83,15821.54,149.12,120.24,8673.17,8552.93,34.71
O005685,P0005,3,466.92,21.42,1400.76,300.04,1100.72,915.87,268.47,223.67,-83.62,-307.29,-27.92
O005686,P0096,3,354.67,21.56,1064.01,229.4,834.61,773.04,549.08,393.56,-487.51,-881.07,-105.57
O005686,P0081,2,496.44,3.7,992.88,36.74,956.14,618.56,102.79,78.24,234.79000000000002,156.55,16.37
O005687,P0112,1,6199.85,30.13,6199.85,1868.01,4331.84,3953.09,144.2,119.28,234.55,115.27,2.66
O005687,P0039,2,336.22,7.54,672.44,50.7,621.74,390.86,135.65,95.26,95.22999999999999,-0.03,-0.0
O005688,P0032,2,1019.19,17.81,2038.38,363.04,1675.34,1631.24,378.53,277.25,-334.43000000000006,-611.68,-36.51
O005688,P0030,1,13469.52,18.32,13469.52,2467.62,11001.9,7910.77,222.45,146.79,2868.6799999999994,2721.89,24.74
O005688,P0023,2,586.97,32.0,1173.94,375.66,798.28,875.62,264.32,200.71,-341.66,-542.37,-67.94
O005689,P0004,1,3111.76,1.7,3111.76,52.9,3058.86,2205.02,178.39,120.76,675.4500000000002,554.69,18.13
O005689,P0007,3,15044.28,32.0,45132.84,14442.51,30690.33,33918.9,89.7,58.51,-3318.2699999999995,-3376.78,-11.0
O005689,P0140,2,6626.25,14.65,13252.5,1941.49,11311.01,10780.98,146.2,132.03,383.83000000000067,251.8,2.23
O005689,P0020,4,571.07,5.15,2284.28,117.64,2166.64,1792.52,243.31,162.07,130.8099999999999,-31.26,-1.44
O005690,P0076,4,393.31,2.22,1573.24,34.93,1538.31,1218.8,132.0,100.12,187.51,87.39,5.68
O005691,P0011,5,10003.14,23.18,50015.7,11593.64,38422.06,31227.55,768.29,592.39,6426.219999999998,5833.83,15.18
O005692,P0007,3,15044.28,21.49,45132.84,9699.05,35433.79,33918.9,168.43,120.65,1346.4599999999994,1225.81,3.46
O005692,P0018,2,358.1,6.5,716.2,46.55,669.65,558.96,192.72,144.58,-82.03000000000006,-226.61,-33.84
O005692,P0065,1,345.88,13.12,345.88,45.38,300.5,206.48,113.33,83.62,-19.309999999999988,-102.93,-34.25
O005693,P0085,4,1011.81,26.5,4047.24,1072.52,2974.72,2425.52,573.59,465.78,-24.390000000000214,-490.17,-16.48
O005694,P0112,2,6199.85,11.25,12399.7,1394.97,11004.73,7906.18,170.96,148.34,2927.5899999999992,2779.25,25.26
O005694,P0027,4,365.91,34.03,1463.64,498.08,965.56,859.92,445.65,378.18,-340.01,-718.19,-74.38
O005695,P0101,3,4618.3,21.38,13854.9,2962.18,10892.72,9640.98,272.6,217.01,979.1399999999998,762.13,7.0
O005696,P0045,2,1944.97,19.48,3889.94,757.76,3132.18,2535.96,275.6,192.56,320.6199999999998,128.06,4.09
O005697,P0108,3,8356.62,8.48,25069.86,2125.92,22943.94,16673.28,268.83,186.93,6001.83,5814.9,25.34
O005698,P0010,2,5075.1,17.17,10150.2,1742.79,8407.41,7111.04,182.27,142.45,1114.1,971.65,11.56
O005699,P0077,1,4694.66,10.94,4694.66,513.6,4181.06,2931.2,349.25,270.86,900.6100000000006,629.75,15.06
O005700,P0019,3,203.14,22.6,609.42,137.73,471.69,469.5,650.94,451.32,-648.75,-1100.07,-233.22
O005701,P0062,1,583.23,18.13,583.23,105.74,477.49,387.52,147.13,109.6,-57.15999999999997,-166.76,-34.92
