snapshot_date,product_id,inventory_units,reorder_level,inventory_value
2025-12-01,P0115,58,37,39221.34
2023-01-01,P0116,288,74,251421.12
2023-02-01,P0116,237,54,206898.63
2023-03-01,P0116,225,81,196422.75
2023-04-01,P0116,279,54,243564.21
2023-05-01,P0116,226,58,197295.74
2023-06-01,P0116,300,48,261897.0
2023-07-01,P0116,226,81,197295.74
2023-08-01,P0116,249,69,217374.51
2023-09-01,P0116,206,34,179835.94
2023-10-01,P0116,250,24,218247.5
2023-11-01,P0116,268,39,233961.32
2023-12-01,P0116,242,66,211263.58
2024-01-01,P0116,295,55,257532.05
2024-02-01,P0116,243,56,212136.57
2024-03-01,P0116,239,67,208644.61
2024-04-01,P0116,301,40,262769.99
2024-05-01,P0116,239,88,208644.61
2024-06-01,P0116,243,76,212136.57
2024-07-01,P0116,327,33,285467.73
2024-08-01,P0116,268,54,233961.32
2024-09-01,P0116,220,86,192057.8
2024-10-01,P0116,207,86,180708.93
2024-11-01,P0116,289,29,252294.11
2024-12-01,P0116,264,46,230469.36
2025-01-01,P0116,120,58,104758.8
2025-02-01,P0116,224,32,195549.76
2025-03-01,P0116,232,67,202533.68
2025-04-01,P0116,179,82,156265.21
2025-05-01,P0116,223,32,194676.77
2025-06-01,P0116,222,37,193803.78
2025-07-01,P0116,228,30,199041.72
2025-08-01,P0116,244,42,213009.56
2025-09-01,P0116,222,74,193803.78
2025-10-01,P0116,321,54,280229.79
2025-11-01,P0116,218,82,190311.82
2025-12-01,P0116,218,34,190311.82
2023-01-01,P0117,235,82,734398.5
2023-02-01,P0117,202,33,631270.2
2023-03-01,P0117,254,29,793775.4
2023-04-01,P0117,240,24,750024.0
2023-05-01,P0117,215,25,671896.5
2023-06-01,P0117,237,77,740648.7
2023-07-01,P0117,308,65,962530.8
2023-08-01,P0117,266,29,831276.6
2023-09-01,P0117,173,42,540642.3
2023-10-01,P0117,246,33,768774.6
2023-11-01,P0117,223,88,696897.3
2023-12-01,P0117,233,27,728148.3
2024-01-01,P0117,275,54,859402.5
2024-02-01,P0117,221,50,690647.1
2024-03-01,P0117,238,75,743773.8
2024-04-01,P0117,234,40,731273.4
2024-05-01,P0117,242,82,756274.2
2024-06-01,P0117,189,35,590643.9
2024-07-01,P0117,126,77,393762.6
2024-08-01,P0117,192,75,600019.2
2024-09-01,P0117,275,45,859402.5
2024-10-01,P0117,169,52,528141.9
2024-11-01,P0117,242,47,756274.2
2024-12-01,P0117,333,34,1040658.3
2025-01-01,P0117,239,81,746898.9
2025-02-01,P0117,208,67,650020.8
2025-03-01,P0117,227,38,709397.7
2025-04-01,P0117,299,48,934404.9
2025-05-01,P0117,258,24,806275.8
2025-06-01,P0117,261,45,815651.1
2025-07-01,P0117,231,67,721898.1
2025-08-01,P0117,214,39,668771.4
2025-09-01,P0117,314,73,981281.4
2025-10-01,P0117,236,21,737523.6
2025-11-01,P0117,204,43,637520.4
2025-12-01,P0117,233,55,728148.3
2023-01-01,P0118,227,75,28783.6
2023-02-01,P0118,392,68,49705.6
2023-03-01,P0118,326,72,41336.8
2023-04-01,P0118,200,50,25360.0
2023-05-01,P0118,195,64,24726.0
2023-06-01,P0118,262,83,33221.6
2023-07-01,P0118,293,45,37152.4
2023-08-01,P0118,243,59,30812.4
2023-09-01,P0118,327,73,41463.6
2023-10-01,P0118,251,38,31826.8
2023-11-01,P0118,298,49,37786.4
2023-12-01,P0118,295,43,37406.0
2024-01-01,P0118,377,31,47803.6
2024-02-01,P0118,304,70,38547.2
2024-03-01,P0118,300,87,38040.0
2024-04-01,P0118,283,41,35884.4
2024-05-01,P0118,163,56,20668.4
2024-06-01,P0118,364,32,46155.2
2024-07-01,P0118,253,76,32080.4
2024-08-01,P0118,340,62,43112.0
2024-09-01,P0118,278,51,35250.4
2024-10-01,P0118,254,47,32207.2
2024-11-01,P0118,263,37,33348.4
2024-12-01,P0118,360,55,45648.0
2025-01-01,P0118,333,24,42224.4
2025-02-01,P0118,298,48,37786.4
2025-03-01,P0118,339,52,42985.2
2025-04-01,P0118,370,38,46916.0
2025-05-01,P0118,283,51,35884.4
2025-06-01,P0118,240,66,30432.0
2025-07-01,P0118,314,23,39815.2
2025-08-01,P0118,272,46,34489.6
2025-09-01,P0118,352,49,44633.6
2025-10-01,P0118,251,44,31826.8
2025-11-01,P0118,223,74,28276.4
2025-12-01,P0118,309,61,39181.2
2023-01-01,P0119,290,55,763877.4
2023-02-01,P0119,226,31,595297.56
2023-03-01,P0119,210,89,553152.6
2023-04-01,P0119,211,35,555786.66
2023-05-01,P0119,210,69,553152.6
2023-06-01,P0119,212,39,558420.72
2023-07-01,P0119,228,46,600565.68
2023-08-01,P0119,209,20,550518.54
2023-09-01,P0119,245,41,645344.7
2023-10-01,P0119,273,77,719098.38
2023-11-01,P0119,284,25,748073.04
2023-12-01,P0119,291,83,766511.46
2024-01-01,P0119,225,85,592663.5
2024-02-01,P0119,144,69,379304.64
2024-03-01,P0119,231,88,608467.86
2024-04-01,P0119,239,30,629540.34
2024-05-01,P0119,264,25,695391.84
2024-06-01,P0119,153,21,403011.18
2024-07-01,P0119,230,79,605833.8
2024-08-01,P0119,184,40,484667.04
2024-09-01,P0119,243,43,640076.58
2024-10-01,P0119,309,52,813924.54
2024-11-01,P0119,266,37,700659.96
2024-12-01,P0119,192,26,505739.52
2025-01-01,P0119,225,68,592663.5
2025-02-01,P0119,241,45,634808.46
2025-03-01,P0119,187,73,492569.22
2025-04-01,P0119,252,82,663783.12
2025-05-01,P0119,297,77,782315.82
2025-06-01,P0119,251,48,661149.06
2025-07-01,P0119,272,42,716464.32
2025-08-01,P0119,166,48,437253.96
2025-09-01,P0119,266,43,700659.96
2025-10-01,P0119,189,62,497837.34
2025-11-01,P0119,211,35,555786.66
2025-12-01,P0119,171,35,450424.26
2023-01-01,P0120,101,73,13336.04
2023-02-01,P0120,115,84,15184.6
2023-03-01,P0120,118,47,15580.72
2023-04-01,P0120,114,50,15052.56
2023-05-01,P0120,118,31,15580.72
2023-06-01,P0120,92,76,12147.68
2023-07-01,P0120,131,56,17297.24
2023-08-01,P0120,82,49,10827.28
2023-09-01,P0120,114,25,15052.56
2023-10-01,P0120,92,31,12147.68
2023-11-01,P0120,83,82,10959.32
2023-12-01,P0120,110,29,14524.4
2024-01-01,P0120,91,28,12015.64
2024-02-01,P0120,105,25,13864.2
2024-03-01,P0120,115,72,15184.6
2024-04-01,P0120,127,61,16769.08
2024-05-01,P0120,122,28,16108.88
2024-06-01,P0120,127,80,16769.08
2024-07-01,P0120,125,58,16505.0
2024-08-01,P0120,147,63,19409.88
2024-09-01,P0120,138,90,18221.52
2024-10-01,P0120,122,25,16108.88
2024-11-01,P0120,115,80,15184.6
2024-12-01,P0120,119,58,15712.76
2025-01-01,P0120,93,30,12279.72
2025-02-01,P0120,125,74,16505.0
2025-03-01,P0120,97,56,12807.88
2025-04-01,P0120,149,42,19673.96
2025-05-01,P0120,60,77,7922.4
2025-06-01,P0120,134,49,17693.36
2025-07-01,P0120,123,23,16240.92
2025-08-01,P0120,88,63,11619.52
2025-09-01,P0120,125,64,16505.0
2025-10-01,P0120,115,46,15184.6
2025-11-01,P0120,144,34,19013.76
2025-12-01,P0120,97,56,12807.88
2023-01-01,P0121,139,72,409831.77
2023-02-01,P0121,153,27,451109.79
2023-03-01,P0121,139,38,409831.77
2023-04-01,P0121,120,33,353811.6
2023-05-01,P0121,152,90,448161.36
2023-06-01,P0121,120,32,353811.6
2023-07-01,P0121,134,42,395089.62
2023-08-01,P0121,180,66,530717.4
2023-09-01,P0121,144,79,424573.92
2023-10-01,P0121,155,85,457006.65
2023-11-01,P0121,148,65,436367.64
2023-12-01,P0121,128,90,377399.04
2024-01-01,P0121,169,20,498284.67
2024-02-01,P0121,158,24,465851.94
2024-03-01,P0121,142,29,418677.06
2024-04-01,P0121,184,73,542511.12
2024-05-01,P0121,147,77,433419.21
2024-06-01,P0121,110,22,324327.3
2024-07-01,P0121,186,76,548407.98
2024-08-01,P0121,161,46,474697.23
2024-09-01,P0121,108,63,318430.44
2024-10-01,P0121,175,71,515975.25
2024-11-01,P0121,137,38,403934.91
2024-12-01,P0121,116,48,342017.88
2025-01-01,P0121,162,89,477645.66
2025-02-01,P0121,185,32,545459.55
2025-03-01,P0121,121,41,356760.03
2025-04-01,P0121,143,80,421625.49
2025-05-01,P0121,154,83,454058.22
2025-06-01,P0121,118,89,347914.74
2025-07-01,P0121,146,54,430470.78
2025-08-01,P0121,148,26,436367.64
2025-09-01,P0121,174,34,513026.82
2025-10-01,P0121,180,70,530717.4
2025-11-01,P0121,180,84,530717.4
2025-12-01,P0121,142,81,418677.06
2023-01-01,P0122,144,77,3604286.88
2023-02-01,P0122,127,59,3178780.79
2023-03-01,P0122,156,88,3904644.12
2023-04-01,P0122,142,65,3554227.34
2023-05-01,P0122,150,68,3754465.5
2023-06-01,P0122,184,30,4605477.68
2023-07-01,P0122,183,48,4580447.91
2023-08-01,P0122,161,69,4029792.97
2023-09-01,P0122,195,69,4880805.15
2023-10-01,P0122,157,40,3929673.89
2023-11-01,P0122,162,72,4054822.74
2023-12-01,P0122,160,42,4004763.2
2024-01-01,P0122,153,76,3829554.81
2024-02-01,P0122,139,44,3479138.03
2024-03-01,P0122,153,57,3829554.81
2024-04-01,P0122,150,56,3754465.5
2024-05-01,P0122,168,89,4205001.36
2024-06-01,P0122,180,79,4505358.6
2024-07-01,P0122,160,70,4004763.2
2024-08-01,P0122,163,36,4079852.51
2024-09-01,P0122,188,31,4705596.76
2024-10-01,P0122,209,86,5231221.93
2024-11-01,P0122,130,36,3253870.1
2024-12-01,P0122,162,29,4054822.74
2025-01-01,P0122,149,30,3729435.73
2025-02-01,P0122,180,39,4505358.6
2025-03-01,P0122,167,32,4179971.59
2025-04-01,P0122,153,83,3829554.81
2025-05-01,P0122,178,84,4455299.06
2025-06-01,P0122,163,63,4079852.51
2025-07-01,P0122,201,21,5030983.77
2025-08-01,P0122,178,32,4455299.06
2025-09-01,P0122,229,37,5731817.33
2025-10-01,P0122,158,71,3954703.66
2025-11-01,P0122,210,21,5256251.7
2025-12-01,P0122,177,38,4430269.29
2023-01-01,P0123,254,47,2905920.02
2023-02-01,P0123,314,40,3592357.82
2023-03-01,P0123,211,54,2413972.93
2023-04-01,P0123,399,90,4564811.37
2023-05-01,P0123,322,57,3683882.86
2023-06-01,P0123,384,22,4393201.92
2023-07-01,P0123,245,64,2802954.35
2023-08-01,P0123,267,35,3054648.21
2023-09-01,P0123,256,52,2928801.28
2023-10-01,P0123,261,83,2986004.43
2023-11-01,P0123,255,23,2917360.65
2023-12-01,P0123,335,39,3832611.05
2024-01-01,P0123,248,70,2837276.24
2024-02-01,P0123,275,67,3146173.25
2024-03-01,P0123,389,27,4450405.07
2024-04-01,P0123,291,68,3329223.33
2024-05-01,P0123,355,55,4061423.65
2024-06-01,P0123,315,89,3603798.45
2024-07-01,P0123,264,39,3020326.32
2024-08-01,P0123,261,45,2986004.43
2024-09-01,P0123,279,83,3191935.77
2024-10-01,P0123,287,68,3283460.81
2024-11-01,P0123,398,32,4553370.74
2024-12-01,P0123,352,48,4027101.76
2025-01-01,P0123,311,67,3558035.93
2025-02-01,P0123,265,82,3031766.95
2025-03-01,P0123,301,86,3443629.63
2025-04-01,P0123,307,43,3512273.41
2025-05-01,P0123,341,72,3901254.83
2025-06-01,P0123,281,30,3214817.03
2025-07-01,P0123,340,44,3889814.2
2025-08-01,P0123,372,40,4255914.36
2025-09-01,P0123,315,56,3603798.45
2025-10-01,P0123,323,30,3695323.49
2025-11-01,P0123,269,29,3077529.47
2025-12-01,P0123,353,31,4038542.39
2023-01-01,P0124,790,72,537271.1
2023-02-01,P0124,620,87,421655.8
2023-03-01,P0124,725,74,493065.25
2023-04-01,P0124,646,69,439338.14
2023-05-01,P0124,769,87,522989.21
2023-06-01,P0124,578,23,393092.02
2023-07-01,P0124,588,59,399892.92
2023-08-01,P0124,729,64,495785.61
2023-09-01,P0124,465,29,316241.85
2023-10-01,P0124,602,75,409414.18
2023-11-01,P0124,816,85,554953.44
2023-12-01,P0124,568,26,386291.12
2024-01-01,P0124,636,58,432537.24
2024-02-01,P0124,539,22,366568.51
2024-03-01,P0124,590,64,401253.1
2024-04-01,P0124,591,25,401933.19
2024-05-01,P0124,753,41,512107.77
2024-06-01,P0124,556,40,378130.04
2024-07-01,P0124,736,82,500546.24
2024-08-01,P0124,538,77,365888.42
2024-09-01,P0124,600,41,408054.0
2024-10-01,P0124,618,88,420295.62
2024-11-01,P0124,583,70,396492.47
2024-12-01,P0124,693,75,471302.37
2025-01-01,P0124,770,51,523669.3
2025-02-01,P0124,478,56,325083.02
2025-03-01,P0124,562,65,382210.58
2025-04-01,P0124,648,49,440698.32
2025-05-01,P0124,595,24,404653.55
2025-06-01,P0124,476,21,323722.84
2025-07-01,P0124,545,55,370649.05
2025-08-01,P0124,488,83,331883.92
2025-09-01,P0124,556,25,378130.04
2025-10-01,P0124,766,48,520948.94
2025-11-01,P0124,428,35,291078.52
2025-12-01,P0124,720,56,489664.8
2023-01-01,P0125,680,33,4512677.2
2023-02-01,P0125,598,68,3968501.42
2023-03-01,P0125,647,58,4293679.63
2023-04-01,P0125,658,54,4366678.82
2023-05-01,P0125,512,53,3397780.48
2023-06-01,P0125,593,44,3935319.97
2023-07-01,P0125,531,49,3523869.99
2023-08-01,P0125,639,61,4240589.31
2023-09-01,P0125,530,90,3517233.7
2023-10-01,P0125,749,58,4970581.21
2023-11-01,P0125,705,43,4678584.45
2023-12-01,P0125,598,58,3968501.42
2024-01-01,P0125,508,75,3371235.32
2024-02-01,P0125,574,76,3809230.46
2024-03-01,P0125,647,27,4293679.63
2024-04-01,P0125,777,90,5156397.33
2024-05-01,P0125,564,55,3742867.56
2024-06-01,P0125,655,60,4346769.95
2024-07-01,P0125,656,21,4353406.24
2024-08-01,P0125,589,55,3908774.81
2024-09-01,P0125,670,50,4446314.3
2024-10-01,P0125,712,82,4725038.48
2024-11-01,P0125,668,45,4433041.72
2024-12-01,P0125,564,81,3742867.56
2025-01-01,P0125,669,28,4439678.01
2025-02-01,P0125,617,36,4094590.93
2025-03-01,P0125,523,61,3470779.67
2025-04-01,P0125,579,70,3842411.91
2025-05-01,P0125,496,89,3291599.84
2025-06-01,P0125,449,30,2979694.21
2025-07-01,P0125,552,32,3663232.08
2025-08-01,P0125,653,21,4333497.37
2025-09-01,P0125,692,52,4592312.68
2025-10-01,P0125,656,80,4353406.24
2025-11-01,P0125,561,57,3722958.69
2025-12-01,P0125,626,88,4154317.54
2023-01-01,P0126,429,50,1338630.15
2023-02-01,P0126,391,33,1220056.85
2023-03-01,P0126,324,85,1010993.4
2023-04-01,P0126,326,36,1017234.1
2023-05-01,P0126,282,58,879938.7
2023-06-01,P0126,278,73,867457.3
2023-07-01,P0126,316,80,986030.6
2023-08-01,P0126,326,27,1017234.1
2023-09-01,P0126,365,33,1138927.75
2023-10-01,P0126,333,78,1039076.55
2023-11-01,P0126,342,84,1067159.7
2023-12-01,P0126,361,32,1126446.35
2024-01-01,P0126,339,49,1057798.65
2024-02-01,P0126,298,65,929864.3
2024-03-01,P0126,355,53,1107724.25
2024-04-01,P0126,341,47,1064039.35
2024-05-01,P0126,375,37,1170131.25
2024-06-01,P0126,285,30,889299.75
2024-07-01,P0126,397,88,1238778.95
2024-08-01,P0126,305,29,951706.75
2024-09-01,P0126,288,36,898660.8
2024-10-01,P0126,344,73,1073400.4
2024-11-01,P0126,376,57,1173251.6
2024-12-01,P0126,284,34,886179.4
2025-01-01,P0126,346,64,1079641.1
2025-02-01,P0126,296,25,923623.6
2025-03-01,P0126,331,78,1032835.85
2025-04-01,P0126,394,62,1229417.9
2025-05-01,P0126,275,72,858096.25
2025-06-01,P0126,295,82,920503.25
2025-07-01,P0126,342,66,1067159.7
2025-08-01,P0126,339,79,1057798.65
2025-09-01,P0126,416,74,1298065.6
2025-10-01,P0126,295,28,920503.25
2025-11-01,P0126,364,42,1135807.4
2025-12-01,P0126,413,25,1288704.55
2023-01-01,P0127,139,48,33939.63
2023-02-01,P0127,133,62,32474.61
2023-03-01,P0127,128,85,31253.76
2023-04-01,P0127,125,47,30521.25
2023-05-01,P0127,126,57,30765.42
2023-06-01,P0127,180,40,43950.6
2023-07-01,P0127,156,38,38090.52
2023-08-01,P0127,124,85,30277.08
2023-09-01,P0127,140,38,34183.8
2023-10-01,P0127,136,68,33207.12
2023-11-01,P0127,133,72,32474.61
2023-12-01,P0127,156,32,38090.52
2024-01-01,P0127,136,61,33207.12
2024-02-01,P0127,123,41,30032.91
2024-03-01,P0127,167,62,40776.39
2024-04-01,P0127,130,52,31742.1
2024-05-01,P0127,134,67,32718.78
2024-06-01,P0127,138,87,33695.46
2024-07-01,P0127,140,76,34183.8
2024-08-01,P0127,123,37,30032.91
2024-09-01,P0127,133,84,32474.61
2024-10-01,P0127,157,32,38334.69
2024-11-01,P0127,153,44,37358.01
2024-12-01,P0127,98,75,23928.66
2025-01-01,P0127,105,36,25637.85
2025-02-01,P0127,117,38,28567.89
2025-03-01,P0127,100,76,24417.0
2025-04-01,P0127,111,74,27102.87
2025-05-01,P0127,142,79,34672.14
2025-06-01,P0127,113,41,27591.21
2025-07-01,P0127,144,77,35160.48
2025-08-01,P0127,140,25,34183.8
2025-09-01,P0127,110,63,26858.7
2025-10-01,P0127,148,52,36137.16
2025-11-01,P0127,115,29,28079.55
2025-12-01,P0127,153,47,37358.01
2023-01-01,P0128,209,34,54427.78
2023-02-01,P0128,216,76,56250.72
2023-03-01,P0128,199,56,51823.58
2023-04-01,P0128,218,74,56771.56
2023-05-01,P0128,182,39,47396.44
2023-06-01,P0128,214,51,55729.88
2023-07-01,P0128,243,87,63282.06
2023-08-01,P0128,197,50,51302.74
2023-09-01,P0128,203,72,52865.26
2023-10-01,P0128,186,46,48438.12
2023-11-01,P0128,243,72,63282.06
2023-12-01,P0128,156,20,40625.52
2024-01-01,P0128,187,63,48698.54
2024-02-01,P0128,251,20,65365.42
2024-03-01,P0128,237,82,61719.54
2024-04-01,P0128,203,48,52865.26
2024-05-01,P0128,167,28,43490.14
2024-06-01,P0128,235,59,61198.7
2024-07-01,P0128,197,54,51302.74
2024-08-01,P0128,219,32,57031.98
2024-09-01,P0128,245,38,63802.9
2024-10-01,P0128,246,23,64063.32
2024-11-01,P0128,213,57,55469.46
2024-12-01,P0128,197,76,51302.74
2025-01-01,P0128,229,58,59636.18
2025-02-01,P0128,177,71,46094.34
2025-03-01,P0128,157,51,40885.94
2025-04-01,P0128,238,62,61979.96
2025-05-01,P0128,216,43,56250.72
2025-06-01,P0128,165,52,42969.3
2025-07-01,P0128,182,71,47396.44
2025-08-01,P0128,176,69,45833.92
2025-09-01,P0128,231,44,60157.02
2025-10-01,P0128,211,38,54948.62
2025-11-01,P0128,254,30,66146.68
2025-12-01,P0128,258,69,67188.36
2023-01-01,P0129,89,46,532038.44
2023-02-01,P0129,82,84,490192.72
2023-03-01,P0129,78,20,466280.88
2023-04-01,P0129,77,86,460302.92
2023-05-01,P0129,73,20,436391.08
2023-06-01,P0129,81,77,484214.76
2023-07-01,P0129,76,47,454324.96
2023-08-01,P0129,73,70,436391.08
2023-09-01,P0129,68,61,406501.28
2023-10-01,P0129,59,32,352699.64
2023-11-01,P0129,76,30,454324.96
2023-12-01,P0129,61,46,364655.56
2024-01-01,P0129,62,45,370633.52
2024-02-01,P0129,56,40,334765.76
2024-03-01,P0129,68,78,406501.28
2024-04-01,P0129,67,54,400523.32
2024-05-01,P0129,68,53,406501.28
2024-06-01,P0129,54,80,322809.84
2024-07-01,P0129,82,67,490192.72
2024-08-01,P0129,61,25,364655.56
2024-09-01,P0129,49,35,292920.04
2024-10-01,P0129,66,59,394545.36
2024-11-01,P0129,73,87,436391.08
2024-12-01,P0129,73,43,436391.08
2025-01-01,P0129,71,31,424435.16
2025-02-01,P0129,68,84,406501.28
2025-03-01,P0129,63,88,376611.48
2025-04-01,P0129,77,25,460302.92
2025-05-01,P0129,93,76,555950.28
2025-06-01,P0129,70,24,418457.2
2025-07-01,P0129,61,28,364655.56
2025-08-01,P0129,81,54,484214.76
2025-09-01,P0129,59,51,352699.64
2025-10-01,P0129,49,83,292920.04
2025-11-01,P0129,88,51,526060.48
2025-12-01,P0129,72,66,430413.12
2023-01-01,P0130,504,54,134230.32
2023-02-01,P0130,399,21,106265.67
2023-03-01,P0130,411,21,109461.63
2023-04-01,P0130,456,32,121446.48
2023-05-01,P0130,438,37,116652.54
2023-06-01,P0130,352,39,93748.16
2023-07-01,P0130,360,74,95878.8
2023-08-01,P0130,432,48,115054.56
2023-09-01,P0130,457,49,121712.81
2023-10-01,P0130,347,26,92416.51
2023-11-01,P0130,395,23,105200.35
2023-12-01,P0130,368,29,98009.44
2024-01-01,P0130,338,41,90019.54
2024-02-01,P0130,415,87,110526.95
2024-03-01,P0130,367,25,97743.11
2024-04-01,P0130,455,38,121180.15
2024-05-01,P0130,476,90,126773.08
2024-06-01,P0130,466,85,124109.78
2024-07-01,P0130,452,36,120381.16
2024-08-01,P0130,316,24,84160.28
2024-09-01,P0130,461,25,122778.13
2024-10-01,P0130,481,65,128104.73
2024-11-01,P0130,487,62,129702.71
2024-12-01,P0130,349,23,92949.17
2025-01-01,P0130,417,89,111059.61
2025-02-01,P0130,420,65,111858.6
2025-03-01,P0130,503,70,133963.99
2025-04-01,P0130,499,31,132898.67
2025-05-01,P0130,349,84,92949.17
2025-06-01,P0130,409,76,108928.97
2025-07-01,P0130,347,67,92416.51
2025-08-01,P0130,382,53,101738.06
2025-09-01,P0130,346,68,92150.18
2025-10-01,P0130,424,43,112923.92
2025-11-01,P0130,360,73,95878.8
2025-12-01,P0130,475,29,126506.75
2023-01-01,P0131,168,41,183640.8
2023-02-01,P0131,239,39,261250.9
2023-03-01,P0131,244,33,266716.4
2023-04-01,P0131,184,75,201130.4
2023-05-01,P0131,215,87,235016.5
2023-06-01,P0131,145,43,158499.5
2023-07-01,P0131,271,88,296230.1
2023-08-01,P0131,200,21,218620.0
2023-09-01,P0131,254,30,277647.4
2023-10-01,P0131,236,68,257971.6
2023-11-01,P0131,269,42,294043.9
2023-12-01,P0131,234,32,255785.4
2024-01-01,P0131,213,80,232830.3
2024-02-01,P0131,151,50,165058.1
2024-03-01,P0131,232,22,253599.2
2024-04-01,P0131,207,20,226271.7
2024-05-01,P0131,205,40,224085.5
2024-06-01,P0131,263,78,287485.3
2024-07-01,P0131,245,28,267809.5
2024-08-01,P0131,194,50,212061.4
2024-09-01,P0131,223,56,243761.3
2024-10-01,P0131,225,75,245947.5
2024-11-01,P0131,255,36,278740.5
2024-12-01,P0131,264,62,288578.4
2025-01-01,P0131,214,51,233923.4
2025-02-01,P0131,206,88,225178.6
2025-03-01,P0131,229,55,250319.9
2025-04-01,P0131,192,56,209875.2
2025-05-01,P0131,245,48,267809.5
2025-06-01,P0131,207,75,226271.7
2025-07-01,P0131,221,75,241575.1
2025-08-01,P0131,188,62,205502.8
2025-09-01,P0131,185,38,202223.5
2025-10-01,P0131,234,27,255785.4
2025-11-01,P0131,264,52,288578.4
2025-12-01,P0131,191,33,208782.1
2023-01-01,P0132,73,42,15452.64
2023-02-01,P0132,62,71,13124.16
2023-03-01,P0132,59,86,12489.12
2023-04-01,P0132,56,22,11854.08
2023-05-01,P0132,52,48,11007.36
2023-06-01,P0132,64,51,13547.52
2023-07-01,P0132,58,24,12277.44
2023-08-01,P0132,52,78,11007.36
2023-09-01,P0132,47,68,9948.96
2023-10-01,P0132,79,65,16722.72
2023-11-01,P0132,71,25,15029.28
2023-12-01,P0132,57,22,12065.76
2024-01-01,P0132,55,79,11642.4
2024-02-01,P0132,56,41,11854.08
2024-03-01,P0132,73,50,15452.64
2024-04-01,P0132,57,46,12065.76
2024-05-01,P0132,46,67,9737.28
2024-06-01,P0132,44,33,9313.92
2024-07-01,P0132,51,80,10795.68
2024-08-01,P0132,58,88,12277.44
2024-09-01,P0132,54,22,11430.72
2024-10-01,P0132,60,28,12700.8
2024-11-01,P0132,42,53,8890.56
2024-12-01,P0132,45,46,9525.6
2025-01-01,P0132,62,29,13124.16
2025-02-01,P0132,67,42,14182.56
2025-03-01,P0132,41,39,8678.88
2025-04-01,P0132,52,37,11007.36
2025-05-01,P0132,62,88,13124.16
2025-06-01,P0132,55,84,11642.4
2025-07-01,P0132,54,34,11430.72
2025-08-01,P0132,55,90,11642.4
2025-09-01,P0132,58,36,12277.44
2025-10-01,P0132,63,70,13335.84
2025-11-01,P0132,54,56,11430.72
2025-12-01,P0132,62,36,13124.16
2023-01-01,P0133,343,87,67553.85
2023-02-01,P0133,355,39,69917.25
2023-03-01,P0133,357,74,70311.15
2023-04-01,P0133,328,39,64599.6
2023-05-01,P0133,325,55,64008.75
2023-06-01,P0133,276,55,54358.2
2023-07-01,P0133,368,87,72477.6
2023-08-01,P0133,313,70,61645.35
2023-09-01,P0133,283,44,55736.85
2023-10-01,P0133,325,85,64008.75
2023-11-01,P0133,350,76,68932.5
2023-12-01,P0133,264,80,51994.8
2024-01-01,P0133,332,32,65387.4
2024-02-01,P0133,346,60,68144.7
2024-03-01,P0133,285,68,56130.75
2024-04-01,P0133,309,62,60857.55
2024-05-01,P0133,313,35,61645.35
2024-06-01,P0133,358,27,70508.1
2024-07-01,P0133,293,25,57706.35
2024-08-01,P0133,309,35,60857.55
2024-09-01,P0133,326,86,64205.7
2024-10-01,P0133,331,20,65190.45
2024-11-01,P0133,379,49,74644.05
2024-12-01,P0133,348,60,68538.6
2025-01-01,P0133,343,74,67553.85
2025-02-01,P0133,255,80,50222.25
2025-03-01,P0133,357,39,70311.15
2025-04-01,P0133,170,31,33481.5
2025-05-01,P0133,316,62,62236.2
2025-06-01,P0133,261,43,51403.95
2025-07-01,P0133,348,55,68538.6
2025-08-01,P0133,299,22,58888.05
2025-09-01,P0133,318,48,62630.1
2025-10-01,P0133,351,88,69129.45
2025-11-01,P0133,372,50,73265.4
2025-12-01,P0133,224,65,44116.8
2023-01-01,P0134,160,83,1095046.4
2023-02-01,P0134,171,60,1170330.84
2023-03-01,P0134,148,71,1012917.92
2023-04-01,P0134,161,30,1101890.44
2023-05-01,P0134,104,77,711780.16
2023-06-01,P0134,165,30,1129266.6
2023-07-01,P0134,137,45,937633.48
2023-08-01,P0134,160,78,1095046.4
2023-09-01,P0134,154,68,1053982.16
2023-10-01,P0134,155,82,1060826.2
2023-11-01,P0134,163,36,1115578.52
2023-12-01,P0134,165,79,1129266.6
2024-01-01,P0134,129,77,882881.16
2024-02-01,P0134,153,21,1047138.12
2024-03-01,P0134,163,54,1115578.52
2024-04-01,P0134,146,30,999229.84
2024-05-01,P0134,161,43,1101890.44
2024-06-01,P0134,126,61,862349.04
2024-07-01,P0134,111,71,759688.44
2024-08-01,P0134,151,39,1033450.04
2024-09-01,P0134,159,53,1088202.36
2024-10-01,P0134,148,85,1012917.92
2024-11-01,P0134,163,77,1115578.52
2024-12-01,P0134,118,86,807596.72
2025-01-01,P0134,143,29,978697.72
2025-02-01,P0134,189,45,1293523.56
2025-03-01,P0134,173,65,1184018.92
2025-04-01,P0134,172,80,1177174.88
2025-05-01,P0134,137,41,937633.48
2025-06-01,P0134,147,65,1006073.88
2025-07-01,P0134,170,72,1163486.8
2025-08-01,P0134,119,51,814440.76
2025-09-01,P0134,171,82,1170330.84
2025-10-01,P0134,165,21,1129266.6
2025-11-01,P0134,160,25,1095046.4
2025-12-01,P0134,165,84,1129266.6
2023-01-01,P0135,180,60,37310.4
2023-02-01,P0135,151,35,31299.28
2023-03-01,P0135,184,40,38139.52
2023-04-01,P0135,216,44,44772.48
2023-05-01,P0135,209,88,43321.52
