order_id,order_date,customer_id,region,city,segment,order_status,payment_method
O005605,2023-08-27,C00568,South,Bengaluru,Consumer,Completed,Net Banking
O005606,2025-02-21,C00404,North,Jaipur,Consumer,Completed,Wallet
O005607,2023-06-09,C00600,South,Bengaluru,Home Office,Completed,Credit Card
O005608,2025-08-15,C00130,South,Kochi,Consumer,Completed,Debit Card
O005609,2024-05-30,C00553,East,Patna,Consumer,Completed,UPI
O005610,2023-03-01,C00434,East,Guwahati,Home Office,Completed,UPI
O005611,2023-01-13,C00050,South,Chennai,Consumer,Completed,Debit Card
O005612,2024-01-02,C00256,East,Guwahati,Consumer,Returned,Wallet
O005613,2025-05-26,C00601,East,Bhubaneswar,Consumer,Completed,Credit Card
O005614,2023-12-29,C00566,North,Lucknow,Home Office,Completed,Wallet
O005615,2023-11-06,C00617,East,Kolkata,Consumer,Completed,Wallet
O005616,2025-09-20,C00111,East,Patna,Consumer,Completed,Debit Card
O005617,2023-04-22,C00356,West,Pune,Consumer,Completed,Wallet
O005618,2024-07-02,C00647,North,Delhi,Consumer,Completed,Wallet
O005619,2023-03-01,C00112,East,Kolkata,Home Office,Completed,Net Banking
O005620,2023-09-22,C00427,South,Chennai,Home Office,Completed,UPI
O005621,2023-03-20,C00662,West,Surat,Home Office,Completed,UPI
O005622,2025-04-06,C00466,North,Delhi,Consumer,Completed,Net Banking
O005623,2023-05-08,C00650,South,Kochi,Consumer,Completed,Debit Card
O005624,2023-08-05,C00686,North,Delhi,Corporate,Completed,UPI
O005625,2025-06-11,C00016,West,Ahmedabad,Consumer,Completed,Debit Card
O005626,2025-03-23,C00106,North,Jaipur,Corporate,Completed,Net Banking
O005627,2025-11-17,C00650,South,Kochi,Consumer,Completed,Wallet
O005628,2023-02-10,C00475,North,Chandigarh,Consumer,Completed,Wallet
O005629,2025-08-06,C00229,West,Mumbai,Consumer,Completed,UPI
O005630,2024-02-14,C00048,West,Pune,Home Office,Completed,UPI
O005631,2023-01-10,C00363,West,Pune,Consumer,Completed,Debit Card
O005632,2024-05-08,C00010,West,Ahmedabad,Consumer,Completed,UPI
O005633,2024-07-20,C00074,East,Guwahati,Consumer,Completed,Net Banking
O005634,2023-01-03,C00250,West,Mumbai,Consumer,Completed,UPI
O005635,2025-02-25,C00658,East,Kolkata,Consumer,Completed,Net Banking
O005636,2025-02-02,C00054,East,Bhubaneswar,Consumer,Completed,UPI
O005637,2024-10-06,C00648,North,Delhi,Corporate,Completed,Credit Card
O005638,2025-07-21,C00700,East,Patna,Home Office,Completed,UPI
O005639,2023-04-08,C00533,North,Lucknow,Consumer,Completed,UPI
O005640,2024-11-02,C00560,East,Kolkata,Corporate,Completed,Debit Card
O005641,2023-01-06,C00649,South,Kochi,Home Office,Completed,UPI
O005642,2025-01-28,C00125,West,Mumbai,Corporate,Returned,Debit Card
O005643,2023-04-25,C00230,South,Chennai,Consumer,Completed,UPI
O005644,2023-07-08,C00426,West,Pune,Corporate,Completed,UPI
O005645,2025-01-10,C00480,South,Bengaluru,Consumer,Returned,UPI
O005646,2025-12-22,C00638,North,Jaipur,Corporate,Completed,UPI
O005647,2025-10-05,C00704,East,Kolkata,Consumer,Completed,Debit Card
O005648,2023-05-19,C00604,South,Kochi,Corporate,Completed,Credit Card
O005649,2024-03-18,C00682,North,Jaipur,Consumer,Completed,Net Banking
O005650,2024-06-27,C00665,South,Bengaluru,Consumer,Completed,Credit Card
O005651,2023-03-28,C00311,East,Guwahati,Consumer,Completed,Wallet
O005652,2023-04-10,C00060,West,Surat,Corporate,Completed,Net Banking
O005653,2023-04-03,C00347,West,Ahmedabad,Consumer,Completed,UPI
O005654,2024-02-21,C00610,South,Hyderabad,Home Office,Completed,Debit Card
O005655,2023-05-23,C00521,West,Pune,Home Office,Completed,Credit Card
O005656,2025-06-01,C00028,East,Guwahati,Consumer,Returned,Credit Card
O005657,2023-06-22,C00625,East,Bhubaneswar,Home Office,Completed,Wallet
O005658,2024-07-27,C00124,East,Bhubaneswar,Home Office,Completed,Debit Card
O005659,2023-03-06,C00267,West,Pune,Home Office,Completed,Credit Card
O005660,2023-08-09,C00174,East,Guwahati,Corporate,Completed,Credit Card
O005661,2024-05-06,C00126,East,Kolkata,Consumer,Completed,Credit Card
O005662,2024-03-30,C00582,South,Bengaluru,Consumer,Completed,Wallet
O005663,2025-03-02,C00557,East,Kolkata,Home Office,Completed,Credit Card
O005664,2025-10-12,C00112,East,Kolkata,Home Office,Completed,Wallet
O005665,2025-06-10,C00628,West,Ahmedabad,Corporate,Completed,UPI
O005666,2023-11-25,C00271,North,Jaipur,Home Office,Completed,UPI
O005667,2024-12-31,C00133,West,Surat,Corporate,Cancelled,Wallet
O005668,2025-12-12,C00273,West,Ahmedabad,Consumer,Completed,Net Banking
O005669,2023-04-14,C00364,West,Ahmedabad,Consumer,Completed,Net Banking
O005670,2023-10-11,C00521,West,Pune,Home Office,Completed,Net Banking
O005671,2024-01-21,C00469,East,Bhubaneswar,Consumer,Completed,Credit Card
O005672,2025-11-01,C00685,West,Ahmedabad,Consumer,Completed,Net Banking
O005673,2025-10-29,C00523,West,Mumbai,Consumer,Completed,Credit Card
O005674,2025-01-26,C00010,West,Ahmedabad,Consumer,Completed,Wallet
O005675,2023-02-17,C00721,West,Pune,Consumer,Completed,Wallet
O005676,2023-10-02,C00077,South,Kochi,Home Office,Completed,Net Banking
O005677,2025-06-25,C00565,East,Kolkata,Consumer,Completed,Wallet
O005678,2024-03-10,C00225,West,Mumbai,Consumer,Completed,Debit Card
O005679,2024-06-13,C00069,South,Chennai,Home Office,Completed,Wallet
O005680,2023-04-02,C00535,East,Kolkata,Home Office,Completed,Debit Card
O005681,2025-02-11,C00157,South,Hyderabad,Consumer,Completed,UPI
O005682,2025-10-29,C00079,East,Guwahati,Consumer,Completed,Wallet
O005683,2025-09-02,C00118,East,Guwahati,Corporate,Completed,Wallet
O005684,2023-01-18,C00210,North,Chandigarh,Consumer,Completed,Debit Card
O005685,2024-05-08,C00260,East,Bhubaneswar,Home Office,Completed,Wallet
O005686,2025-12-16,C00663,South,Bengaluru,Consumer,Completed,UPI
O005687,2024-04-26,C00056,West,Mumbai,Consumer,Completed,Credit Card
O005688,2023-09-02,C00722,East,Guwahati,Consumer,Completed,Wallet
O005689,2024-07-18,C00324,South,Kochi,Consumer,Completed,Credit Card
O005690,2023-03-21,C00735,South,Bengaluru,Consumer,Completed,Net Banking
O005691,2023-10-04,C00433,West,Ahmedabad,Consumer,Completed,Net Banking
O005692,2024-06-02,C00188,South,Bengaluru,Consumer,Completed,Net Banking
O005693,2023-10-12,C00383,East,Bhubaneswar,Corporate,Completed,Net Banking
O005694,2024-12-03,C00267,West,Pune,Home Office,Completed,Net Banking
O005695,2025-07-19,C00352,West,Mumbai,Home Office,Completed,Net Banking
O005696,2023-11-28,C00634,South,Hyderabad,Home Office,Completed,Net Banking
O005697,2023-02-18,C00705,East,Bhubaneswar,Consumer,Returned,Credit Card
O005698,2025-11-24,C00290,West,Mumbai,Consumer,Completed,Wallet
O005699,2025-12-12,C00034,East,Kolkata,Consumer,Completed,Wallet
O005700,2025-12-10,C00135,West,Surat,Consumer,Completed,Wallet
O005701,2025-05-12,C00605,East,Patna,Consumer,Completed,UPI
O005702,2023-05-04,C00432,South,Kochi,Home Office,Completed,Wallet
O005703,2023-04-17,C00631,West,Mumbai,Consumer,Completed,Debit Card
O005704,2023-11-26,C00567,West,Ahmedabad,Consumer,Completed,Net Banking
O005705,2023-03-06,C00662,West,Surat,Home Office,Completed,Net Banking
O005706,2024-08-07,C00587,North,Jaipur,Home Office,Completed,Wallet
O005707,2023-03-16,C00435,North,Lucknow,Consumer,Completed,Net Banking
O005708,2025-03-14,C00362,North,Jaipur,Corporate,Completed,Debit Card
O005709,2024-11-26,C00625,East,Bhubaneswar,Home Office,Completed,Debit Card
O005710,2023-11-17,C00475,North,Chandigarh,Consumer,Completed,Net Banking
O005711,2024-02-09,C00498,North,Lucknow,Consumer,Completed,UPI
O005712,2025-04-23,C00179,East,Guwahati,Home Office,Completed,Wallet
O005713,2025-04-07,C00716,North,Chandigarh,Corporate,Completed,Debit Card
O005714,2023-01-02,C00299,East,Kolkata,Home Office,Completed,Credit Card
O005715,2023-10-30,C00088,North,Lucknow,Consumer,Cancelled,Debit Card
O005716,2023-05-05,C00744,South,Chennai,Consumer,Returned,Debit Card
O005717,2023-06-12,C00724,South,Kochi,Home Office,Completed,Debit Card
O005718,2024-12-22,C00136,West,Mumbai,Consumer,Completed,Net Banking
O005719,2024-12-04,C00448,North,Delhi,Consumer,Completed,Wallet
O005720,2024-01-19,C00069,South,Chennai,Home Office,Completed,Debit Card
O005721,2023-12-02,C00323,North,Lucknow,Home Office,Returned,Credit Card
O005722,2023-10-02,C00342,South,Hyderabad,Consumer,Completed,Credit Card
O005723,2024-09-25,C00451,West,Mumbai,Home Office,Completed,Net Banking
O005724,2024-08-01,C00330,South,Bengaluru,Consumer,Completed,Credit Card
O005725,2024-06-20,C00339,South,Kochi,Consumer,Completed,Net Banking
O005726,2023-11-04,C00531,North,Jaipur,Consumer,Completed,UPI
O005727,2023-02-14,C00540,East,Bhubaneswar,Consumer,Completed,Debit Card
O005728,2023-12-22,C00472,South,Bengaluru,Home Office,Completed,Credit Card
O005729,2025-10-26,C00591,East,Kolkata,Consumer,Completed,UPI
O005730,2024-01-04,C00239,North,Jaipur,Consumer,Completed,Debit Card
O005731,2025-08-19,C00444,North,Jaipur,Consumer,Completed,Wallet
O005732,2024-06-18,C00470,North,Chandigarh,Corporate,Completed,Net Banking
O005733,2024-12-18,C00002,North,Jaipur,Consumer,Completed,Credit Card
O005734,2023-05-26,C00112,East,Kolkata,Home Office,Completed,Wallet
O005735,2024-07-05,C00130,South,Kochi,Consumer,Completed,UPI
O005736,2023-11-16,C00723,South,Bengaluru,Consumer,Completed,Wallet
O005737,2023-06-11,C00040,North,Chandigarh,Consumer,Completed,Wallet
O005738,2025-10-31,C00636,East,Guwahati,Consumer,Completed,UPI
O005739,2025-06-28,C00030,South,Bengaluru,Consumer,Completed,UPI
O005740,2025-04-03,C00448,North,Delhi,Consumer,Completed,Credit Card
O005741,2023-09-24,C00484,West,Mumbai,Consumer,Completed,Net Banking
O005742,2025-12-11,C00043,South,Chennai,Consumer,Completed,Credit Card
O005743,2025-06-22,C00372,West,Surat,Consumer,Completed,Credit Card
O005744,2025-06-09,C00070,North,Jaipur,Consumer,Completed,Debit Card
O005745,2024-07-21,C00518,South,Kochi,Consumer,Completed,Wallet
O005746,2024-04-04,C00325,North,Lucknow,Home Office,Completed,Credit Card
O005747,2023-02-06,C00205,North,Jaipur,Corporate,Completed,Debit Card
O005748,2024-10-04,C00146,West,Pune,Consumer,Completed,Net Banking
O005749,2023-07-22,C00694,North,Delhi,Consumer,Completed,Credit Card
O005750,2023-05-25,C00674,North,Delhi,Corporate,Completed,Debit Card
O005751,2025-10-10,C00313,South,Hyderabad,Consumer,Completed,Net Banking
O005752,2025-02-16,C00486,North,Chandigarh,Corporate,Completed,UPI
O005753,2023-02-11,C00121,North,Jaipur,Corporate,Completed,Wallet
O005754,2024-12-31,C00424,South,Chennai,Home Office,Completed,Debit Card
O005755,2024-04-10,C00443,East,Kolkata,Consumer,Completed,Credit Card
O005756,2023-07-15,C00502,East,Bhubaneswar,Consumer,Completed,Net Banking
O005757,2024-03-02,C00241,East,Patna,Consumer,Completed,Credit Card
O005758,2025-10-16,C00168,South,Bengaluru,Consumer,Completed,Net Banking
O005759,2025-11-21,C00313,South,Hyderabad,Consumer,Completed,Debit Card
O005760,2024-02-27,C00155,North,Lucknow,Consumer,Completed,Net Banking
O005761,2024-01-30,C00169,North,Jaipur,Home Office,Completed,Wallet
O005762,2024-07-02,C00551,South,Hyderabad,Consumer,Completed,Debit Card
O005763,2025-02-26,C00030,South,Bengaluru,Consumer,Completed,Debit Card
O005764,2023-01-13,C00714,East,Guwahati,Home Office,Completed,UPI
O005765,2024-12-27,C00186,North,Delhi,Consumer,Completed,UPI
O005766,2024-10-18,C00302,East,Guwahati,Corporate,Completed,UPI
O005767,2025-12-24,C00629,North,Delhi,Home Office,Completed,Debit Card
O005768,2025-02-03,C00199,West,Mumbai,Corporate,Completed,Net Banking
O005769,2025-04-04,C00013,North,Delhi,Consumer,Completed,Debit Card
O005770,2023-04-22,C00166,East,Guwahati,Consumer,Completed,UPI
O005771,2024-01-15,C00457,South,Hyderabad,Home Office,Completed,Debit Card
O005772,2025-08-03,C00619,West,Pune,Consumer,Completed,Net Banking
O005773,2025-01-12,C00152,East,Guwahati,Corporate,Completed,Net Banking
O005774,2025-09-09,C00484,West,Mumbai,Consumer,Completed,Credit Card
O005775,2024-05-09,C00147,North,Chandigarh,Home Office,Completed,Net Banking
O005776,2024-01-16,C00007,East,Bhubaneswar,Corporate,Completed,Net Banking
O005777,2023-07-20,C00581,East,Kolkata,Home Office,Completed,Credit Card
O005778,2023-01-26,C00387,North,Delhi,Corporate,Completed,Credit Card
O005779,2023-01-01,C00075,West,Pune,Consumer,Completed,UPI
O005780,2025-02-12,C00460,South,Bengaluru,Consumer,Completed,UPI
O005781,2025-06-03,C00167,South,Chennai,Home Office,Completed,Net Banking
O005782,2025-07-30,C00593,West,Pune,Home Office,Completed,UPI
O005783,2025-07-31,C00737,East,Patna,Consumer,Completed,Wallet
O005784,2025-06-01,C00654,South,Kochi,Consumer,Completed,Net Banking
O005785,2023-03-08,C00348,West,Surat,Consumer,Completed,Debit Card
O005786,2025-05-10,C00033,North,Chandigarh,Home Office,Completed,UPI
O005787,2025-11-16,C00183,South,Kochi,Consumer,Completed,Wallet
O005788,2025-10-30,C00623,East,Bhubaneswar,Corporate,Completed,Wallet
O005789,2025-03-13,C00163,West,Mumbai,Consumer,Completed,Wallet
O005790,2024-01-19,C00287,West,Mumbai,Consumer,Completed,Debit Card
O005791,2024-06-11,C00273,West,Ahmedabad,Consumer,Completed,Credit Card
O005792,2024-03-18,C00719,South,Hyderabad,Consumer,Completed,UPI
O005793,2023-05-15,C00571,West,Mumbai,Consumer,Completed,UPI
O005794,2023-11-23,C00626,North,Jaipur,Corporate,Completed,UPI
O005795,2024-05-06,C00727,East,Patna,Home Office,Completed,Wallet
O005796,2024-07-24,C00623,East,Bhubaneswar,Corporate,Completed,UPI
O005797,2025-02-04,C00458,West,Surat,Consumer,Completed,Credit Card
O005798,2023-08-30,C00058,West,Surat,Consumer,Completed,Credit Card
O005799,2025-02-19,C00677,South,Bengaluru,Corporate,Completed,Debit Card
O005800,2025-06-04,C00077,South,Kochi,Home Office,Completed,Wallet
O005801,2023-05-13,C00256,East,Guwahati,Consumer,Completed,Debit Card
O005802,2023-11-15,C00711,East,Guwahati,Consumer,Completed,Wallet
O005803,2023-04-22,C00539,North,Jaipur,Consumer,Completed,UPI
O005804,2025-05-15,C00322,South,Bengaluru,Consumer,Completed,UPI
O005805,2025-05-28,C00122,East,Kolkata,Home Office,Completed,Net Banking
O005806,2023-11-08,C00527,West,Ahmedabad,Consumer,Completed,Wallet
O005807,2024-12-06,C00733,East,Kolkata,Consumer,Completed,Wallet
O005808,2024-10-22,C00110,North,Jaipur,Consumer,Completed,Wallet
O005809,2025-04-27,C00546,West,Mumbai,Consumer,Completed,Net Banking
O005810,2023-12-31,C00718,North,Delhi,Corporate,Completed,Wallet
O005811,2024-12-10,C00524,North,Jaipur,Consumer,Completed,Credit Card
O005812,2024-03-10,C00706,West,Pune,Consumer,Completed,Credit Card
O005813,2025-06-26,C00305,West,Surat,Consumer,Completed,Credit Card
O005814,2025-05-15,C00529,South,Hyderabad,Home Office,Completed,Debit Card
O005815,2024-06-24,C00111,East,Patna,Consumer,Completed,Credit Card
O005816,2023-07-07,C00285,West,Pune,Consumer,Completed,Debit Card
O005817,2024-11-25,C00723,South,Bengaluru,Consumer,Completed,Credit Card
O005818,2025-01-12,C00658,East,Kolkata,Consumer,Completed,Credit Card
O005819,2025-10-10,C00615,West,Mumbai,Consumer,Completed,Credit Card
O005820,2024-03-27,C00600,South,Bengaluru,Home Office,Completed,UPI
O005821,2024-02-23,C00560,East,Kolkata,Corporate,Completed,Net Banking
O005822,2024-10-29,C00358,West,Mumbai,Consumer,Completed,Debit Card
O005823,2025-11-27,C00693,North,Chandigarh,Consumer,Completed,Wallet
O005824,2025-02-15,C00438,West,Ahmedabad,Consumer,Completed,Credit Card
O005825,2024-01-23,C00696,East,Patna,Consumer,Completed,Debit Card
O005826,2025-11-03,C00296,East,Guwahati,Consumer,Completed,UPI
O005827,2025-04-17,C00503,North,Lucknow,Consumer,Completed,UPI
O005828,2024-03-16,C00173,East,Bhubaneswar,Consumer,Completed,Net Banking
O005829,2025-09-03,C00297,North,Chandigarh,Consumer,Completed,Net Banking
O005830,2023-07-03,C00120,East,Kolkata,Corporate,Completed,Wallet
O005831,2025-08-25,C00228,South,Chennai,Home Office,Completed,Debit Card
O005832,2024-05-23,C00469,East,Bhubaneswar,Consumer,Completed,UPI
O005833,2023-12-27,C00023,North,Jaipur,Home Office,Completed,Debit Card
O005834,2025-07-16,C00013,North,Delhi,Consumer,Completed,Net Banking
O005835,2024-07-06,C00120,East,Kolkata,Corporate,Completed,Credit Card
O005836,2023-11-10,C00488,West,Ahmedabad,Home Office,Returned,Net Banking
O005837,2024-06-09,C00465,West,Ahmedabad,Consumer,Completed,Net Banking
O005838,2023-09-07,C00481,South,Chennai,Corporate,Completed,Net Banking
O005839,2023-04-01,C00411,North,Jaipur,Home Office,Completed,UPI
O005840,2023-03-17,C00523,West,Mumbai,Consumer,Completed,Net Banking
O005841,2023-10-26,C00581,East,Kolkata,Home Office,Completed,Credit Card
O005842,2025-05-13,C00576,North,Delhi,Consumer,Completed,Net Banking
O005843,2023-12-27,C00692,North,Chandigarh,Consumer,Completed,UPI
O005844,2023-10-15,C00141,North,Lucknow,Home Office,Completed,UPI
O005845,2025-11-19,C00701,South,Bengaluru,Consumer,Completed,Credit Card
O005846,2025-03-30,C00602,East,Guwahati,Corporate,Completed,UPI
O005847,2025-11-05,C00487,North,Lucknow,Corporate,Returned,Net Banking
O005848,2023-10-03,C00203,West,Ahmedabad,Corporate,Completed,Credit Card
O005849,2023-05-29,C00537,North,Jaipur,Consumer,Completed,Debit Card
O005850,2024-04-22,C00386,North,Jaipur,Corporate,Completed,Net Banking
O005851,2025-09-26,C00733,East,Kolkata,Consumer,Completed,Debit Card
O005852,2023-12-28,C00586,West,Ahmedabad,Consumer,Completed,Wallet
O005853,2025-08-25,C00056,West,Mumbai,Consumer,Completed,Credit Card
O005854,2023-08-03,C00639,South,Chennai,Consumer,Returned,Net Banking
O005855,2024-09-25,C00342,South,Hyderabad,Consumer,Completed,Credit Card
O005856,2023-08-07,C00456,North,Delhi,Consumer,Completed,UPI
O005857,2024-09-23,C00040,North,Chandigarh,Consumer,Completed,Debit Card
O005858,2025-12-13,C00264,West,Surat,Consumer,Completed,UPI
O005859,2025-02-19,C00725,East,Bhubaneswar,Consumer,Completed,Net Banking
O005860,2023-07-03,C00518,South,Kochi,Consumer,Completed,UPI
O005861,2023-03-29,C00725,East,Bhubaneswar,Consumer,Completed,Wallet
O005862,2024-01-06,C00260,East,Bhubaneswar,Home Office,Completed,Wallet
O005863,2023-02-06,C00322,South,Bengaluru,Consumer,Completed,Credit Card
O005864,2023-03-03,C00378,West,Pune,Home Office,Completed,Debit Card
O005865,2023-01-11,C00290,West,Mumbai,Consumer,Completed,Wallet
O005866,2025-03-04,C00526,West,Pune,Corporate,Completed,UPI
O005867,2025-08-11,C00669,West,Pune,Home Office,Completed,Debit Card
O005868,2025-01-16,C00712,South,Chennai,Corporate,Completed,UPI
O005869,2025-06-07,C00592,West,Pune,Corporate,Completed,Debit Card
O005870,2024-04-13,C00155,North,Lucknow,Consumer,Completed,Net Banking
O005871,2024-01-19,C00552,East,Bhubaneswar,Consumer,Completed,Debit Card
O005872,2024-07-11,C00162,West,Ahmedabad,Corporate,Completed,Debit Card
O005873,2023-06-02,C00014,West,Ahmedabad,Consumer,Completed,Wallet
O005874,2025-03-21,C00095,East,Patna,Consumer,Completed,Wallet
O005875,2023-11-03,C00255,East,Guwahati,Consumer,Completed,Credit Card
O005876,2024-11-23,C00001,North,Delhi,Consumer,Completed,Net Banking
O005877,2024-04-06,C00540,East,Bhubaneswar,Consumer,Completed,Credit Card
O005878,2024-03-29,C00482,North,Lucknow,Home Office,Completed,UPI
O005879,2023-02-26,C00425,West,Mumbai,Consumer,Completed,UPI
O005880,2023-07-09,C00081,West,Pune,Corporate,Completed,Net Banking
O005881,2025-01-12,C00112,East,Kolkata,Home Office,Completed,Wallet
O005882,2024-06-07,C00581,East,Kolkata,Home Office,Completed,Debit Card
O005883,2025-03-06,C00459,South,Chennai,Consumer,Completed,Wallet
O005884,2023-02-13,C00486,North,Chandigarh,Corporate,Completed,Debit Card
O005885,2023-08-04,C00532,South,Hyderabad,Consumer,Completed,UPI
O005886,2023-08-18,C00615,West,Mumbai,Consumer,Completed,Wallet
O005887,2023-11-27,C00144,East,Guwahati,Consumer,Completed,UPI
O005888,2024-07-28,C00256,East,Guwahati,Consumer,Completed,Credit Card
